JobID;JobName;Partition;State;ExitCode;Elapsed;ElapsedRaw;Start;End;NodeList;AllocCPUS;NNodes;Reason;Timelimit;TimelimitRaw;WorkDir;ReqMem;MaxRSS;CPUTime;CPUTimeRAW
7012257;ecm_opt_rs_single;tornado;COMPLETED;0:0;02:18:35;8315;2026-05-06T00:47:11;2026-05-06T03:05:46;n01p255;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;5-09:20:40;465640
7012257.batch;batch;;COMPLETED;0:0;02:18:35;8315;2026-05-06T00:47:11;2026-05-06T03:05:46;n01p255;56;1;;;;;0n;995860K;5-09:20:40;465640
7012258;ecm_val_rs_single;tornado;COMPLETED;0:0;00:14:25;865;2026-05-06T03:20:33;2026-05-06T03:34:58;n01p165;56;1;AssocGrpCpuLimit;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:27:20;48440
7012258.batch;batch;;COMPLETED;0:0;00:14:25;865;2026-05-06T03:20:33;2026-05-06T03:34:58;n01p165;56;1;;;;;0n;338156K;13:27:20;48440
7012259;ecm_opt_pso_single;tornado;COMPLETED;0:0;07:22:54;26574;2026-05-06T00:47:11;2026-05-06T08:10:05;n01p271;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;17-05:22:24;1488144
7012259.batch;batch;;COMPLETED;0:0;07:22:54;26574;2026-05-06T00:47:11;2026-05-06T08:10:05;n01p271;56;1;;;;;0n;1100944K;17-05:22:24;1488144
7012260;ecm_val_pso_single;tornado;COMPLETED;0:0;00:14:44;884;2026-05-06T08:10:14;2026-05-06T08:24:58;n01p271;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:45:04;49504
7012260.batch;batch;;COMPLETED;0:0;00:14:44;884;2026-05-06T08:10:14;2026-05-06T08:24:58;n01p271;56;1;;;;;0n;301760K;13:45:04;49504
7012261;ecm_opt_bo_single;tornado;COMPLETED;0:0;00:58:29;3509;2026-05-06T00:47:11;2026-05-06T01:45:40;n01p279;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;2-06:35:04;196504
7012261.batch;batch;;COMPLETED;0:0;00:58:29;3509;2026-05-06T00:47:11;2026-05-06T01:45:40;n01p279;56;1;;;;;0n;1096304K;2-06:35:04;196504
7012262;ecm_val_bo_single;tornado;COMPLETED;0:0;00:14:29;869;2026-05-06T03:05:56;2026-05-06T03:20:25;n01p176;56;1;AssocGrpCpuLimit;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:31:04;48664
7012262.batch;batch;;COMPLETED;0:0;00:14:29;869;2026-05-06T03:05:56;2026-05-06T03:20:25;n01p176;56;1;;;;;0n;336040K;13:31:04;48664
7012263;ecm_opt_ga_single;tornado;COMPLETED;0:0;09:12:48;33168;2026-05-06T01:45:54;2026-05-06T10:58:42;n01p490;56;1;AssocGrpCpuLimit;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;21-11:56:48;1857408
7012263.batch;batch;;COMPLETED;0:0;09:12:48;33168;2026-05-06T01:45:54;2026-05-06T10:58:42;n01p490;56;1;;;;;0n;1082380K;21-11:56:48;1857408
7012264;ecm_val_ga_single;tornado;COMPLETED;0:0;00:14:32;872;2026-05-06T10:59:03;2026-05-06T11:13:35;n01p182;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:33:52;48832
7012264.batch;batch;;COMPLETED;0:0;00:14:32;872;2026-05-06T10:59:03;2026-05-06T11:13:35;n01p182;56;1;;;;;0n;448308K;13:33:52;48832
7012265;ecm_analysis_single_dataset_all_methods;tornado;COMPLETED;0:0;00:00:17;17;2026-05-06T11:14:05;2026-05-06T11:14:22;n01p082;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:15:52;952
7012265.batch;batch;;COMPLETED;0:0;00:00:17;17;2026-05-06T11:14:05;2026-05-06T11:14:22;n01p082;56;1;;;;;0n;0;00:15:52;952
7040938;ecm_plan_multi;tornado;COMPLETED;0:0;00:00:08;8;2026-05-09T10:52:12;2026-05-09T10:52:20;n01p099;56;1;None;02:00:00;120;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:07:28;448
7040938.batch;batch;;COMPLETED;0:0;00:00:08;8;2026-05-09T10:52:12;2026-05-09T10:52:20;n01p099;56;1;;;;;0n;0;00:07:28;448
7040938.0;ecm-optimizer;;COMPLETED;0:0;00:00:01;1;2026-05-09T10:52:19;2026-05-09T10:52:20;n01p099;2;1;;;;;0n;0;00:00:02;2
7040939;ecm_dataset_20_single;tornado;COMPLETED;0:0;00:00:05;5;2026-05-09T10:52:21;2026-05-09T10:52:26;n01p099;56;1;None;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:04:40;280
7040939.batch;batch;;COMPLETED;0:0;00:00:05;5;2026-05-09T10:52:21;2026-05-09T10:52:26;n01p099;56;1;;;;;0n;0;00:04:40;280
7040940;ecm_opt_de_single;tornado;COMPLETED;0:0;03:11:00;11460;2026-05-09T10:52:43;2026-05-09T14:03:43;n01p055;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;7-10:16:00;641760
7040940.batch;batch;;COMPLETED;0:0;03:11:00;11460;2026-05-09T10:52:43;2026-05-09T14:03:43;n01p055;56;1;;;;;0n;1261948K;7-10:16:00;641760
7040941;ecm_val_de_single;tornado;COMPLETED;0:0;00:15:04;904;2026-05-09T14:03:46;2026-05-09T14:18:50;n01p055;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;14:03:44;50624
7040941.batch;batch;;COMPLETED;0:0;00:15:04;904;2026-05-09T14:03:46;2026-05-09T14:18:50;n01p055;56;1;;;;;0n;397320K;14:03:44;50624
7040942;ecm_opt_rs_single;tornado;COMPLETED;0:0;03:18:45;11925;2026-05-09T10:52:43;2026-05-09T14:11:28;n01p099;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;7-17:30:00;667800
7040942.batch;batch;;COMPLETED;0:0;03:18:45;11925;2026-05-09T10:52:43;2026-05-09T14:11:28;n01p099;56;1;;;;;0n;1438116K;7-17:30:00;667800
7040943;ecm_val_rs_single;tornado;COMPLETED;0:0;00:14:52;892;2026-05-09T14:11:46;2026-05-09T14:26:38;n01p099;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:52:32;49952
7040943.batch;batch;;COMPLETED;0:0;00:14:52;892;2026-05-09T14:11:46;2026-05-09T14:26:38;n01p099;56;1;;;;;0n;1708856K;13:52:32;49952
7040944;ecm_opt_pso_single;tornado;COMPLETED;0:0;03:21:19;12079;2026-05-09T10:52:43;2026-05-09T14:14:02;n01p345;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;7-19:53:44;676424
7040944.batch;batch;;COMPLETED;0:0;03:21:19;12079;2026-05-09T10:52:43;2026-05-09T14:14:02;n01p345;56;1;;;;;0n;1361868K;7-19:53:44;676424
7040945;ecm_val_pso_single;tornado;COMPLETED;0:0;00:15:33;933;2026-05-09T14:14:19;2026-05-09T14:29:52;n01p094;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;14:30:48;52248
7040945.batch;batch;;COMPLETED;0:0;00:15:33;933;2026-05-09T14:14:19;2026-05-09T14:29:52;n01p094;56;1;;;;;0n;493484K;14:30:48;52248
7040946;ecm_opt_bo_single;tornado;COMPLETED;0:0;02:53:00;10380;2026-05-09T10:52:43;2026-05-09T13:45:43;n01p347;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;6-17:28:00;581280
7040946.batch;batch;;COMPLETED;0:0;02:53:00;10380;2026-05-09T10:52:43;2026-05-09T13:45:43;n01p347;56;1;;;;;0n;1044060K;6-17:28:00;581280
7040947;ecm_val_bo_single;tornado;COMPLETED;0:0;00:14:26;866;2026-05-09T13:45:46;2026-05-09T14:00:12;n01p347;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:28:16;48496
7040947.batch;batch;;COMPLETED;0:0;00:14:26;866;2026-05-09T13:45:46;2026-05-09T14:00:12;n01p347;56;1;;;;;0n;386532K;13:28:16;48496
7040948;ecm_opt_ga_single;tornado;COMPLETED;0:0;03:24:42;12282;2026-05-09T11:35:32;2026-05-09T15:00:14;n01p233;56;1;AssocGrpCpuLimit;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;7-23:03:12;687792
7040948.batch;batch;;COMPLETED;0:0;03:24:42;12282;2026-05-09T11:35:32;2026-05-09T15:00:14;n01p233;56;1;;;;;0n;1223380K;7-23:03:12;687792
7040949;ecm_val_ga_single;tornado;COMPLETED;0:0;00:14:37;877;2026-05-09T15:00:16;2026-05-09T15:14:53;n01p137;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:38:32;49112
7040949.batch;batch;;COMPLETED;0:0;00:14:37;877;2026-05-09T15:00:16;2026-05-09T15:14:53;n01p137;56;1;;;;;0n;1976184K;13:38:32;49112
7040950;ecm_analysis_single_dataset_all_methods;tornado;COMPLETED;0:0;00:00:15;15;2026-05-09T15:15:20;2026-05-09T15:15:35;n01p137;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:14:00;840
7040950.batch;batch;;COMPLETED;0:0;00:00:15;15;2026-05-09T15:15:20;2026-05-09T15:15:35;n01p137;56;1;;;;;0n;0;00:14:00;840
7101767;ecm_plan_multi;tornado;COMPLETED;0:0;00:00:07;7;2026-05-19T02:37:55;2026-05-19T02:38:02;n01p060;56;1;None;02:00:00;120;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:06:32;392
7101767.batch;batch;;COMPLETED;0:0;00:00:07;7;2026-05-19T02:37:55;2026-05-19T02:38:02;n01p060;56;1;;;;;0n;0;00:06:32;392
7101767.0;ecm-optimizer;;COMPLETED;0:0;00:00:01;1;2026-05-19T02:38:01;2026-05-19T02:38:02;n01p060;2;1;;;;;0n;0;00:00:02;2
7101768;ecm_dataset_20_single;tornado;COMPLETED;0:0;00:00:04;4;2026-05-19T02:38:02;2026-05-19T02:38:06;n01p060;56;1;None;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:03:44;224
7101768.batch;batch;;COMPLETED;0:0;00:00:04;4;2026-05-19T02:38:02;2026-05-19T02:38:06;n01p060;56;1;;;;;0n;0;00:03:44;224
7101769;ecm_opt_de_single;tornado;COMPLETED;0:0;08:02:06;28926;2026-05-19T02:38:16;2026-05-19T10:40:22;n01p060;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;18-17:57:36;1619856
7101769.batch;batch;;COMPLETED;0:0;08:02:06;28926;2026-05-19T02:38:16;2026-05-19T10:40:22;n01p060;56;1;;;;;0n;1419212K;18-17:57:36;1619856
7101770;ecm_val_de_single;tornado;COMPLETED;0:0;00:14:22;862;2026-05-19T10:40:26;2026-05-19T10:54:48;n01p041;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:24:32;48272
7101770.batch;batch;;COMPLETED;0:0;00:14:22;862;2026-05-19T10:40:26;2026-05-19T10:54:48;n01p041;56;1;;;;;0n;673324K;13:24:32;48272
7101771;ecm_opt_rs_single;tornado;COMPLETED;0:0;03:28:28;12508;2026-05-19T02:38:16;2026-05-19T06:06:44;n01p069;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;8-02:34:08;700448
7101771.batch;batch;;COMPLETED;0:0;03:28:28;12508;2026-05-19T02:38:16;2026-05-19T06:06:44;n01p069;56;1;;;;;0n;1378384K;8-02:34:08;700448
7101772;ecm_val_rs_single;tornado;COMPLETED;0:0;00:14:32;872;2026-05-19T06:07:02;2026-05-19T06:21:34;n01p069;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:33:52;48832
7101772.batch;batch;;COMPLETED;0:0;00:14:32;872;2026-05-19T06:07:02;2026-05-19T06:21:34;n01p069;56;1;;;;;0n;475668K;13:33:52;48832
7101773;ecm_opt_pso_single;tornado;COMPLETED;0:0;09:00:51;32451;2026-05-19T02:38:16;2026-05-19T11:39:07;n01p152;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;21-00:47:36;1817256
7101773.batch;batch;;COMPLETED;0:0;09:00:51;32451;2026-05-19T02:38:16;2026-05-19T11:39:07;n01p152;56;1;;;;;0n;1345132K;21-00:47:36;1817256
7101774;ecm_val_pso_single;tornado;COMPLETED;0:0;00:14:36;876;2026-05-19T11:39:30;2026-05-19T11:54:06;n01p131;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:37:36;49056
7101774.batch;batch;;COMPLETED;0:0;00:14:36;876;2026-05-19T11:39:30;2026-05-19T11:54:06;n01p131;56;1;;;;;0n;560600K;13:37:36;49056
7101775;ecm_opt_bo_single;tornado;COMPLETED;0:0;01:29:16;5356;2026-05-19T02:38:16;2026-05-19T04:07:32;n01p258;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;3-11:18:56;299936
7101775.batch;batch;;COMPLETED;0:0;01:29:16;5356;2026-05-19T02:38:16;2026-05-19T04:07:32;n01p258;56;1;;;;;0n;1111292K;3-11:18:56;299936
7101776;ecm_val_bo_single;tornado;COMPLETED;0:0;00:14:56;896;2026-05-19T04:07:52;2026-05-19T04:22:48;n01p258;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:56:16;50176
7101776.batch;batch;;COMPLETED;0:0;00:14:56;896;2026-05-19T04:07:52;2026-05-19T04:22:48;n01p258;56;1;;;;;0n;1358952K;13:56:16;50176
7101777;ecm_opt_ga_single;tornado;COMPLETED;0:0;10:10:16;36616;2026-05-19T02:38:16;2026-05-19T12:48:32;n01p486;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;23-17:34:56;2050496
7101777.batch;batch;;COMPLETED;0:0;10:10:16;36616;2026-05-19T02:38:16;2026-05-19T12:48:32;n01p486;56;1;;;;;0n;1538624K;23-17:34:56;2050496
7101778;ecm_val_ga_single;tornado;COMPLETED;0:0;00:14:24;864;2026-05-19T12:48:33;2026-05-19T13:02:57;n01p486;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:26:24;48384
7101778.batch;batch;;COMPLETED;0:0;00:14:24;864;2026-05-19T12:48:33;2026-05-19T13:02:57;n01p486;56;1;;;;;0n;3460496K;13:26:24;48384
7101779;ecm_analysis_single_dataset_all_methods;tornado;COMPLETED;0:0;00:00:20;20;2026-05-19T13:03:09;2026-05-19T13:03:29;n01p180;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:18:40;1120
7101779.batch;batch;;COMPLETED;0:0;00:00:20;20;2026-05-19T13:03:09;2026-05-19T13:03:29;n01p180;56;1;;;;;0n;0;00:18:40;1120
7105996;ecm_plan_multi;tornado;COMPLETED;0:0;00:00:06;6;2026-05-19T14:53:44;2026-05-19T14:53:50;n01p387;56;1;None;02:00:00;120;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:05:36;336
7105996.batch;batch;;COMPLETED;0:0;00:00:06;6;2026-05-19T14:53:44;2026-05-19T14:53:50;n01p387;56;1;;;;;0n;0;00:05:36;336
7105996.0;ecm-optimizer;;COMPLETED;0:0;00:00:01;1;2026-05-19T14:53:49;2026-05-19T14:53:50;n01p387;2;1;;;;;0n;0;00:00:02;2
7105998;ecm_dataset_20_single;tornado;COMPLETED;0:0;00:00:05;5;2026-05-19T14:53:52;2026-05-19T14:53:57;n01p387;56;1;None;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:04:40;280
7105998.batch;batch;;COMPLETED;0:0;00:00:05;5;2026-05-19T14:53:52;2026-05-19T14:53:57;n01p387;56;1;;;;;0n;0;00:04:40;280
7105999;ecm_opt_de_single;tornado;COMPLETED;0:0;05:31:46;19906;2026-05-19T14:54:25;2026-05-19T20:26:11;n01p060;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;12-21:38:56;1114736
7105999.batch;batch;;COMPLETED;0:0;05:31:46;19906;2026-05-19T14:54:25;2026-05-19T20:26:11;n01p060;56;1;;;;;0n;1097048K;12-21:38:56;1114736
7106000;ecm_val_de_single;tornado;COMPLETED;0:0;00:14:26;866;2026-05-19T20:47:02;2026-05-19T21:01:28;n01p204;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:28:16;48496
7106000.batch;batch;;COMPLETED;0:0;00:14:26;866;2026-05-19T20:47:02;2026-05-19T21:01:28;n01p204;56;1;;;;;0n;295036K;13:28:16;48496
7106001;ecm_opt_rs_single;tornado;COMPLETED;0:0;07:05:27;25527;2026-05-19T14:54:25;2026-05-19T21:59:52;n01p211;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;16-13:05:12;1429512
7106001.batch;batch;;COMPLETED;0:0;07:05:27;25527;2026-05-19T14:54:25;2026-05-19T21:59:52;n01p211;56;1;;;;;0n;472876K;16-13:05:12;1429512
7106002;ecm_val_rs_single;tornado;COMPLETED;0:0;00:14:46;886;2026-05-19T22:00:08;2026-05-19T22:14:54;n01p476;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:46:56;49616
7106002.batch;batch;;COMPLETED;0:0;00:14:46;886;2026-05-19T22:00:08;2026-05-19T22:14:54;n01p476;56;1;;;;;0n;442932K;13:46:56;49616
7106003;ecm_opt_pso_single;tornado;COMPLETED;0:0;06:26:42;23202;2026-05-19T14:54:25;2026-05-19T21:21:07;n01p387;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;15-00:55:12;1299312
7106003.batch;batch;;COMPLETED;0:0;06:26:42;23202;2026-05-19T14:54:25;2026-05-19T21:21:07;n01p387;56;1;;;;;0n;1029496K;15-00:55:12;1299312
7106004;ecm_val_pso_single;tornado;COMPLETED;0:0;00:14:38;878;2026-05-19T21:21:08;2026-05-19T21:35:46;n01p368;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:39:28;49168
7106004.batch;batch;;COMPLETED;0:0;00:14:38;878;2026-05-19T21:21:08;2026-05-19T21:35:46;n01p368;56;1;;;;;0n;402824K;13:39:28;49168
7106005;ecm_opt_bo_single;tornado;COMPLETED;0:0;04:55:28;17728;2026-05-19T14:54:25;2026-05-19T19:49:53;n01p486;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;11-11:46:08;992768
7106005.batch;batch;;COMPLETED;0:0;04:55:28;17728;2026-05-19T14:54:25;2026-05-19T19:49:53;n01p486;56;1;;;;;0n;1117888K;11-11:46:08;992768
7106006;ecm_val_bo_single;tornado;COMPLETED;0:0;00:14:39;879;2026-05-19T19:50:12;2026-05-19T20:04:51;n01p205;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:40:24;49224
7106006.batch;batch;;COMPLETED;0:0;00:14:39;879;2026-05-19T19:50:12;2026-05-19T20:04:51;n01p205;56;1;;;;;0n;441972K;13:40:24;49224
7106007;ecm_opt_ga_single;tornado;COMPLETED;0:0;05:27:39;19659;2026-05-19T14:54:25;2026-05-19T20:22:04;n01p489;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;12-17:48:24;1100904
7106007.batch;batch;;COMPLETED;0:0;05:27:39;19659;2026-05-19T14:54:25;2026-05-19T20:22:04;n01p489;56;1;;;;;0n;969008K;12-17:48:24;1100904
7106008;ecm_val_ga_single;tornado;COMPLETED;0:0;00:14:26;866;2026-05-19T20:47:02;2026-05-19T21:01:28;n01p201;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;13:28:16;48496
7106008.batch;batch;;COMPLETED;0:0;00:14:26;866;2026-05-19T20:47:02;2026-05-19T21:01:28;n01p201;56;1;;;;;0n;405048K;13:28:16;48496
7106009;ecm_analysis_single_dataset_all_methods;tornado;COMPLETED;0:0;00:00:14;14;2026-05-19T22:15:13;2026-05-19T22:15:27;n01p096;56;1;Dependency;12:00:00;720;/home/ikntcit1/plehanoves/ecm-evolutionary-optimization;0n;;00:13:04;784
7106009.batch;batch;;COMPLETED;0:0;00:00:14;14;2026-05-19T22:15:13;2026-05-19T22:15:27;n01p096;56;1;;;;;0n;0;00:13:04;784
